drug_id,drug_name,target_id,target_name,drkg_drug_key,drkg_target_key,drug_node_idx,target_node_idx,score,source,score_esm2,score_drkg
DB01608,Periciazine,CHEMBL264,Histamine H3 receptor,Compound::DB01608,Gene::57538,3390,24087,0.9068496947551378,drkg_only,,
DB14766,Etrasimod,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB14766,Gene::7357,5514,1065,0.9068403191351642,drkg_only,,
DB13158,Clobetasone,CHEMBL2034,Glucocorticoid receptor,Compound::DB13158,Gene::2908,5739,293,0.9067773383913608,drkg_only,,
DB11581,Venetoclax,CHEMBL205,Carbonic anhydrase 2,Compound::DB11581,Gene::760,4942,1989,0.9067110436963314,drkg_only,,
DB01263,Posaconazole,CHEMBL2014,Nociceptin receptor,Compound::DB01263,Gene::4987,3948,1866,0.9064864140175024,drkg_only,,
DB01264,Darunavir,CHEMBL2034,Glucocorticoid receptor,Compound::DB01264,Gene::2908,382,293,0.9064737475816892,drkg_only,,
DB12597,Asciminib,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB12597,Gene::7357,2416,1065,0.906331100096608,drkg_only,,
DB08934,Sofosbuvir,CHEMBL2034,Glucocorticoid receptor,Compound::DB08934,Gene::2908,226,293,0.906206273534088,drkg_only,,
DB01106,Levocabastine,CHEMBL264,Histamine H3 receptor,Compound::DB01106,Gene::57538,5907,24087,0.9059292457440066,drkg_only,,
DB13213,Butaperazine,CHEMBL264,Histamine H3 receptor,Compound::DB13213,Gene::57538,12026,24087,0.9059290850993252,drkg_only,,
DB14766,Etrasimod,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB14766,Gene::3350,5514,2164,0.9059223597282744,drkg_only,,
DB14766,Etrasimod,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB14766,Gene::3350,5514,2164,0.9059223597282744,drkg_only,,
DB00549,Zafirlukast,CHEMBL205,Carbonic anhydrase 2,Compound::DB00549,Gene::760,1470,1989,0.9054573457014274,drkg_only,,
DB11363,Alectinib,CHEMBL2014,Nociceptin receptor,Compound::DB11363,Gene::4987,3681,1866,0.9053977257603336,drkg_only,,
DB11574,Elbasvir,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB11574,Gene::7786,3862,3956,0.904612252554086,drkg_only,,
DB00873,Loteprednol,CHEMBL2034,Glucocorticoid receptor,Compound::DB00873,Gene::2908,1670,293,0.9040972009978449,drkg_only,,
DB01063,Acetophenazine,CHEMBL264,Histamine H3 receptor,Compound::DB01063,Gene::57538,4080,24087,0.9038335450515584,drkg_only,,
DB11761,Tenapanor,CHEMBL245,Muscarinic acetylcholine receptor M3,Compound::DB11761,Gene::1131,14897,1949,0.9033002051598644,drkg_only,,
DB11581,Venetoclax,CHEMBL2034,Glucocorticoid receptor,Compound::DB11581,Gene::2908,4942,293,0.9032234873306844,drkg_only,,
DB14860,Ensartinib,CHEMBL205,Carbonic anhydrase 2,Compound::DB14860,Gene::760,4843,1989,0.9032127523843462,drkg_only,,
DB01601,Lopinavir,CHEMBL2014,Nociceptin receptor,Compound::DB01601,Gene::4987,9473,1866,0.90319436953504,drkg_only,,
DB01208,Sparfloxacin,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB01208,Gene::7786,3318,3956,0.9030640143128608,drkg_only,,
DB01430,Almitrine,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB01430,Gene::7786,1431,3956,0.9029992753373578,drkg_only,,
DB12070,Letermovir,CHEMBL2014,Nociceptin receptor,Compound::DB12070,Gene::4987,119,1866,0.9025071790414156,drkg_only,,
DB00947,Fulvestrant,CHEMBL205,Carbonic anhydrase 2,Compound::DB00947,Gene::760,5386,1989,0.9024466374356782,drkg_only,,
DB12236,Bexagliflozin,CHEMBL2014,Nociceptin receptor,Compound::DB12236,Gene::4987,1615,1866,0.9023101426054918,drkg_only,,
DB06374,Elacestrant,CHEMBL264,Histamine H3 receptor,Compound::DB06374,Gene::57538,14171,24087,0.9021743104196472,drkg_only,,
DB09335,Alatrofloxacin,CHEMBL205,Carbonic anhydrase 2,Compound::DB09335,Gene::760,11694,1989,0.9021175544354166,drkg_only,,
DB09291,Rolapitant,CHEMBL2014,Nociceptin receptor,Compound::DB09291,Gene::4987,3553,1866,0.9018738762833192,drkg_only,,
DB09320,Procaine benzylpenicillin,CHEMBL2034,Glucocorticoid receptor,Compound::DB09320,Gene::2908,11531,293,0.9018664810366812,drkg_only,,
DB00921,Buprenorphine,CHEMBL2014,Nociceptin receptor,Compound::DB00921,Gene::4987,11340,1866,0.901569092758624,drkg_only,,
DB04868,Nilotinib,CHEMBL264,Histamine H3 receptor,Compound::DB04868,Gene::57538,6766,24087,0.9014731655063282,drkg_only,,
DB15444,Elexacaftor,CHEMBL2014,Nociceptin receptor,Compound::DB15444,Gene::4987,11355,1866,0.9014064946669608,drkg_only,,
DB12236,Bexagliflozin,CHEMBL264,Histamine H3 receptor,Compound::DB12236,Gene::57538,1615,24087,0.901369930209844,drkg_only,,
DB12095,Telotristat ethyl,CHEMBL2014,Nociceptin receptor,Compound::DB12095,Gene::4987,3338,1866,0.9013026870273017,drkg_only,,
DB09038,Empagliflozin,CHEMBL2034,Glucocorticoid receptor,Compound::DB09038,Gene::2908,1797,293,0.9011107534902836,drkg_only,,
DB06290,Simeprevir,CHEMBL2034,Glucocorticoid receptor,Compound::DB06290,Gene::2908,72,293,0.9011081475686964,drkg_only,,
DB09102,Daclatasvir,CHEMBL2014,Nociceptin receptor,Compound::DB09102,Gene::4987,375,1866,0.9010368979228118,drkg_only,,
DB06077,Lumateperone,CHEMBL2014,Nociceptin receptor,Compound::DB06077,Gene::4987,1119,1866,0.9009184179474812,drkg_only,,
DB06274,Alvimopan,CHEMBL264,Histamine H3 receptor,Compound::DB06274,Gene::57538,3241,24087,0.900840005767269,drkg_only,,
DB12095,Telotristat ethyl,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB12095,Gene::7357,3338,1065,0.9008216271656848,drkg_only,,
DB11274,Dihydro-alpha-ergocryptine,CHEMBL264,Histamine H3 receptor,Compound::DB11274,Gene::57538,10716,24087,0.900614162321942,drkg_only,,
DB06274,Alvimopan,CHEMBL2014,Nociceptin receptor,Compound::DB06274,Gene::4987,3241,1866,0.9005606080208297,drkg_only,,
DB15328,Ubrogepant,CHEMBL264,Histamine H3 receptor,Compound::DB15328,Gene::57538,10560,24087,0.9004798890234226,drkg_only,,
DB00220,Nelfinavir,CHEMBL205,Carbonic anhydrase 2,Compound::DB00220,Gene::760,262,1989,0.9002346629591972,drkg_only,,
DB11613,Velpatasvir,CHEMBL264,Histamine H3 receptor,Compound::DB11613,Gene::57538,9912,24087,0.9002271800379924,drkg_only,,
DB00921,Buprenorphine,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB00921,Gene::3350,11340,2164,0.9001200425759265,drkg_only,,
DB00921,Buprenorphine,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB00921,Gene::3350,11340,2164,0.9001200425759265,drkg_only,,
DB00320,Dihydroergotamine,CHEMBL2034,Glucocorticoid receptor,Compound::DB00320,Gene::2908,605,293,0.9001190431115335,drkg_only,,
